id,EAP,HPL,MWS
id14164,0.999,0.001,0.000
id12653,0.002,0.991,0.007
id18060,0.377,0.110,0.513
id18556,0.802,0.048,0.150
id27371,0.192,0.044,0.764
id11989,0.040,0.859,0.101
id26095,0.995,0.004,0.001
id24978,0.346,0.185,0.470
id20322,0.321,0.179,0.499
id01954,0.978,0.013,0.009
id07434,0.389,0.053,0.558
id18144,0.150,0.025,0.825
id16250,0.032,0.956,0.011
id17793,0.072,0.007,0.921
id24067,0.403,0.010,0.588
id13891,0.441,0.003,0.556
id07334,0.027,0.960,0.013
id15633,0.004,0.948,0.048
id23239,0.962,0.022,0.016
id10674,0.252,0.059,0.689
id22093,0.831,0.082,0.086
id08444,0.213,0.420,0.367
id03257,0.028,0.140,0.832
id10040,0.278,0.713,0.009
id04902,0.001,0.000,0.999
id01219,0.925,0.048,0.027
id01340,0.988,0.007,0.005
id05117,0.133,0.826,0.041
id04908,0.143,0.083,0.774
id03626,0.216,0.040,0.744
id01888,0.972,0.019,0.010
id17199,0.062,0.010,0.928
id11200,0.333,0.333,0.333
id27561,0.328,0.028,0.644
id20966,0.014,0.971,0.015
id10257,0.017,0.973,0.010
id21168,0.025,0.675,0.301
id23363,0.165,0.008,0.827
id05321,0.907,0.058,0.035
id09928,0.171,0.009,0.821
id18015,0.975,0.013,0.012
id02082,0.271,0.715,0.014
id19279,0.864,0.034,0.101
id08541,0.283,0.665,0.052
id15249,0.045,0.928,0.028
id03609,0.177,0.602,0.221
id22902,0.066,0.022,0.911
id17733,0.943,0.048,0.010
id07554,0.185,0.053,0.762
id14120,0.709,0.121,0.171
id21802,0.420,0.537,0.043
id15614,0.031,0.966,0.003
id19437,0.068,0.016,0.915
id22698,0.961,0.008,0.031
id21841,0.001,0.883,0.115
id16177,0.747,0.199,0.053
id15887,0.120,0.017,0.864
id22629,0.754,0.112,0.134
id10346,0.848,0.133,0.019
id05154,0.962,0.013,0.025
id22913,0.775,0.217,0.008
id10544,0.459,0.343,0.199
id08703,0.060,0.939,0.001
id12817,0.099,0.006,0.895
id25433,0.956,0.005,0.039
id25112,0.227,0.005,0.768
id05054,0.314,0.669,0.017
id02311,0.339,0.476,0.184
id22160,0.077,0.682,0.241
id17422,0.959,0.005,0.036
id18985,0.694,0.108,0.198
id21905,0.003,0.001,0.996
id17474,0.961,0.015,0.023
id15236,0.008,0.979,0.013
id13964,0.824,0.028,0.149
id15962,0.001,0.999,0.000
id20866,0.092,0.080,0.829
id06625,0.398,0.472,0.130
id09793,0.229,0.019,0.752
id17365,0.035,0.960,0.006
id18463,0.097,0.900,0.003
id20693,0.082,0.674,0.244
id08785,0.201,0.786,0.013
id06783,0.026,0.953,0.021
id23178,0.188,0.066,0.746
id13513,0.042,0.888,0.070
id25361,0.106,0.012,0.882
id22319,0.423,0.133,0.444
id14024,0.292,0.113,0.595
id24186,0.040,0.797,0.164
id20965,0.896,0.015,0.089
id06242,0.103,0.006,0.891
id25665,0.047,0.112,0.841
id09706,0.439,0.034,0.527
id11026,0.003,0.985,0.012
id04223,0.845,0.036,0.119
id19674,0.037,0.926,0.037
id23420,0.094,0.441,0.465
id18059,0.020,0.910,0.070
id22576,0.973,0.013,0.013
id18495,0.001,0.999,0.001
id14139,0.994,0.001,0.006
id18313,0.014,0.932,0.054
id27356,0.939,0.004,0.057
id16035,0.620,0.006,0.374
id04182,0.446,0.155,0.399
id15667,0.979,0.015,0.006
id08713,0.983,0.005,0.012
id25563,0.008,0.959,0.033
id17023,0.972,0.023,0.005
id03014,0.001,0.921,0.079
id23812,0.105,0.861,0.034
id20057,0.124,0.629,0.246
id12385,0.692,0.145,0.162
id24416,0.346,0.650,0.005
id15672,0.054,0.727,0.218
id13868,0.595,0.376,0.029
id21095,0.238,0.014,0.748
id05305,0.113,0.740,0.147
id15384,0.036,0.039,0.925
id14049,0.077,0.004,0.919
id23441,0.860,0.111,0.029
id12856,0.080,0.001,0.919
id16055,0.083,0.002,0.916
id24771,0.458,0.452,0.090
id14053,0.757,0.030,0.213
id19547,0.094,0.194,0.712
id03639,0.277,0.706,0.016
id14546,0.582,0.399,0.019
id13935,0.745,0.023,0.232
id20335,0.343,0.609,0.047
id07301,0.291,0.097,0.612
id10186,0.916,0.007,0.077
id00192,0.641,0.160,0.199
id17851,0.983,0.015,0.002
id08403,0.382,0.490,0.128
id06183,0.357,0.152,0.491
id24738,0.434,0.435,0.131
id15112,0.992,0.000,0.008
id19819,0.195,0.006,0.800
id17722,0.023,0.178,0.799
id24273,0.011,0.595,0.393
id18939,0.408,0.005,0.587
id16076,0.476,0.466,0.058
id23158,0.355,0.171,0.474
id12745,0.925,0.017,0.059
id22538,0.421,0.449,0.129
id14975,0.026,0.895,0.079
id27537,0.931,0.056,0.012
id06632,0.156,0.001,0.843
id08100,0.051,0.946,0.003
id00843,0.974,0.002,0.024
id22159,0.242,0.137,0.622
id18672,0.729,0.006,0.266
id06916,0.476,0.450,0.074
id22212,0.673,0.055,0.271
id00273,0.151,0.019,0.830
id26325,0.461,0.345,0.194
id23683,0.437,0.558,0.004
id14419,0.210,0.748,0.042
id11931,0.000,1.000,0.000
id00568,0.309,0.502,0.188
id12271,0.988,0.008,0.004
id12622,0.950,0.026,0.024
id03156,0.237,0.536,0.227
id25592,0.919,0.051,0.029
id24367,0.991,0.005,0.003
id16007,0.192,0.029,0.779
id04785,0.686,0.117,0.197
id07888,0.028,0.087,0.886
id13557,0.178,0.812,0.010
id20726,0.879,0.034,0.087
id09580,0.975,0.005,0.021
id05173,0.025,0.974,0.000
id10394,0.073,0.895,0.031
id03926,0.074,0.654,0.272
id07264,0.452,0.170,0.378
id01862,0.063,0.718,0.219
id20808,0.194,0.775,0.032
id26658,0.567,0.283,0.150
id04479,0.297,0.021,0.682
id17445,0.083,0.870,0.047
id04430,0.228,0.757,0.015
id06052,0.293,0.002,0.706
id11485,0.565,0.059,0.376
id13060,0.111,0.050,0.838
id20873,0.722,0.103,0.175
id21927,0.356,0.639,0.005
id02736,0.673,0.058,0.269
id11234,0.130,0.120,0.750
id27894,0.839,0.000,0.161
id23208,0.052,0.114,0.834
id18470,0.346,0.393,0.261
id23172,0.015,0.979,0.007
id08752,0.697,0.053,0.250
id14242,0.612,0.061,0.328
id22908,0.614,0.018,0.368
id17454,0.352,0.371,0.277
id23797,0.808,0.058,0.134
id03788,0.860,0.031,0.108
id23682,0.098,0.156,0.746
id07179,0.938,0.058,0.004
id09746,0.079,0.919,0.002
id26613,0.141,0.219,0.639
id05142,0.959,0.027,0.014
id04825,0.009,0.961,0.030
id13691,0.569,0.025,0.406
id14183,0.002,0.000,0.998
id19519,0.383,0.055,0.562
id26685,0.204,0.004,0.792
id07937,0.137,0.492,0.371
id10574,0.013,0.966,0.021
id15310,0.000,0.993,0.007
id27311,0.001,0.071,0.928
id11590,0.859,0.069,0.072
id19798,0.027,0.688,0.285
id12201,0.927,0.041,0.032
id12460,0.304,0.042,0.654
id12019,0.846,0.149,0.005
id08046,0.039,0.090,0.871
id02989,0.219,0.297,0.483
id26905,0.049,0.178,0.773
id09779,1.000,0.000,0.000
id04359,0.487,0.197,0.316
id01526,0.994,0.002,0.004
id22325,0.385,0.446,0.168
id27878,0.248,0.198,0.554
id06413,0.017,0.961,0.022
id12616,0.027,0.803,0.170
id05301,0.961,0.031,0.008
id13258,0.326,0.032,0.641
id08789,0.131,0.854,0.015
id11776,0.014,0.985,0.001
id21899,0.660,0.337,0.003
id18108,0.238,0.095,0.666
id23585,0.508,0.126,0.366
id22122,0.128,0.010,0.862
id22855,0.634,0.088,0.278
id19551,0.690,0.057,0.253
id18535,0.009,0.955,0.037
id15115,0.308,0.016,0.675
id00678,0.940,0.015,0.045
id21876,0.115,0.730,0.156
id01553,0.723,0.022,0.256
id09456,0.449,0.007,0.544
id01455,0.066,0.383,0.551
id02454,0.047,0.947,0.006
id07911,0.529,0.017,0.454
id13383,0.990,0.006,0.004
id19953,0.805,0.029,0.166
id10316,0.790,0.079,0.131
id01991,0.781,0.013,0.206
id19176,0.996,0.002,0.002
id06744,0.200,0.100,0.700
id09999,0.154,0.264,0.582
id11253,0.045,0.026,0.929
id15089,0.076,0.824,0.101
id16821,0.091,0.028,0.881
id08256,0.978,0.002,0.021
id14844,0.730,0.101,0.169
id25950,0.032,0.945,0.024
id11961,0.002,0.877,0.121
id00092,0.031,0.009,0.960
id13083,0.235,0.408,0.357
id25825,0.778,0.175,0.047
id03045,0.035,0.012,0.953
id19037,0.553,0.160,0.287
id24357,0.013,0.019,0.968
id24449,0.410,0.303,0.288
id22847,0.003,0.996,0.001
id27720,0.983,0.003,0.014
id11619,0.559,0.329,0.112
id03129,0.989,0.001,0.011
id04264,0.032,0.946,0.022
id19748,0.147,0.083,0.770
id20851,0.052,0.044,0.904
id13277,0.992,0.004,0.004
id06419,0.005,0.995,0.000
id00581,0.876,0.029,0.095
id08765,0.713,0.002,0.285
id13492,0.157,0.189,0.654
id12049,0.028,0.970,0.002
id12700,0.788,0.053,0.159
id07697,0.999,0.000,0.001
id00262,0.001,0.999,0.000
id20969,0.101,0.794,0.105
id18465,0.016,0.020,0.964
id10027,0.000,0.999,0.001
id03007,0.037,0.809,0.155
id23465,0.268,0.144,0.587
id09086,0.730,0.163,0.106
id08015,0.088,0.793,0.119
id04285,0.579,0.040,0.381
id04356,0.001,0.001,0.999
id03554,0.360,0.512,0.128
id06922,0.720,0.072,0.209
id15733,0.009,0.898,0.093
id24934,0.089,0.056,0.855
id05529,0.912,0.022,0.067
id00298,0.151,0.695,0.154
id08158,0.893,0.052,0.054
id15135,0.128,0.260,0.612
id06574,0.607,0.155,0.238
id20017,0.000,1.000,0.000
id14386,0.228,0.075,0.696
id24226,0.788,0.067,0.145
id24212,0.602,0.184,0.215
id14116,0.015,0.005,0.980
id14500,0.508,0.009,0.483
id22744,0.144,0.152,0.704
id16163,0.999,0.000,0.001
id17883,0.994,0.001,0.005
id04631,0.057,0.223,0.720
id26517,0.441,0.052,0.506
id12655,0.116,0.791,0.094
id01505,0.692,0.111,0.198
id00104,0.124,0.127,0.749
id20387,0.559,0.376,0.065
id02843,0.022,0.020,0.958
id04361,0.372,0.028,0.600
id26813,0.967,0.012,0.021
id01466,0.199,0.659,0.142
id17090,0.090,0.893,0.017
id06691,0.198,0.004,0.798
id09408,0.969,0.020,0.012
id15285,0.996,0.001,0.002
id16283,0.995,0.003,0.002
id12607,0.958,0.004,0.037
id25965,0.551,0.026,0.423
id07268,0.011,0.985,0.005
id13529,0.002,0.005,0.993
id11969,0.003,0.906,0.090
id20299,0.001,0.996,0.003
id08770,0.035,0.009,0.956
id20730,0.743,0.007,0.250
id06333,0.000,1.000,0.000
id27451,0.991,0.002,0.007
id12111,0.268,0.008,0.724
id06609,0.250,0.023,0.726
id12299,0.997,0.001,0.002
id23264,0.998,0.001,0.001
id04222,0.172,0.691,0.137
id17229,0.189,0.809,0.002
id24365,0.027,0.099,0.874
id18294,0.028,0.951,0.022
id04493,0.959,0.032,0.008
id27575,0.996,0.004,0.001
id03801,0.703,0.018,0.278
id11611,0.025,0.263,0.712
id01632,0.251,0.003,0.746
id06510,0.566,0.211,0.223
id20431,0.414,0.295,0.291
id23529,0.920,0.053,0.027
id13951,0.028,0.043,0.929
id00803,0.150,0.848,0.002
id06737,0.899,0.054,0.047
id24288,0.474,0.181,0.346
id08385,0.078,0.916,0.006
id22859,0.028,0.914,0.058
id22234,0.644,0.032,0.324
id10365,0.039,0.941,0.019
id00865,0.107,0.075,0.819
id19405,0.073,0.056,0.871
id11246,0.083,0.003,0.914
id19587,0.013,0.035,0.953
id24614,0.047,0.811,0.142
id23623,0.993,0.004,0.003
id15271,0.437,0.009,0.554
id20478,0.071,0.009,0.920
id25277,0.761,0.030,0.208
id22004,0.899,0.006,0.096
id16728,0.024,0.968,0.008
id06907,0.635,0.258,0.107
id11895,0.017,0.962,0.021
id13802,0.454,0.364,0.182
id18459,0.070,0.912,0.018
id21371,0.451,0.366,0.182
id11408,0.299,0.654,0.047
id05442,0.641,0.315,0.044
id21499,0.063,0.022,0.915
id18066,0.355,0.418,0.226
id23617,0.149,0.059,0.791
id07725,0.101,0.034,0.865
id24627,0.383,0.071,0.546
id19108,0.972,0.026,0.002
id11800,0.064,0.083,0.853
id14588,0.719,0.014,0.267
id27474,0.906,0.069,0.026
id07924,0.973,0.002,0.024
id10772,0.982,0.004,0.014
id19235,0.189,0.116,0.695
id13647,0.385,0.493,0.122
id08673,0.969,0.000,0.031
id24850,0.005,0.995,0.000
id11764,0.833,0.016,0.151
id05197,0.181,0.755,0.064
id23600,0.240,0.038,0.722
id14699,0.034,0.956,0.010
id26801,0.599,0.025,0.376
id25664,0.658,0.337,0.005
id07809,0.982,0.005,0.014
id13081,0.000,0.001,0.999
id11381,0.057,0.340,0.603
id14721,0.335,0.214,0.451
id07800,0.850,0.015,0.135
id13883,0.708,0.229,0.063
id04488,0.359,0.345,0.296
id03530,0.292,0.050,0.658
id15823,0.125,0.008,0.867
id11701,0.061,0.009,0.930
id07806,0.004,0.982,0.014
id19036,0.006,0.947,0.047
id20765,0.750,0.104,0.146
id26691,0.179,0.140,0.682
id02642,0.001,0.003,0.996
id06475,0.701,0.284,0.015
id19019,0.841,0.117,0.041
id14616,0.017,0.005,0.978
id08537,0.900,0.040,0.059
id19126,0.034,0.020,0.946
id01774,0.006,0.019,0.975
id08623,0.635,0.151,0.214
id17150,0.040,0.004,0.956
id06325,0.006,0.005,0.989
id23161,0.197,0.325,0.478
id09876,0.010,0.000,0.989
id01551,0.963,0.005,0.032
id12334,0.020,0.958,0.022
id03577,0.251,0.020,0.730
id20706,0.992,0.001,0.006
id23704,0.011,0.907,0.082
id10029,0.105,0.876,0.019
id19600,0.003,0.993,0.003
id22367,0.082,0.912,0.006
id12262,0.965,0.008,0.027
id09698,0.038,0.954,0.008
id10919,0.999,0.000,0.001
id12508,0.157,0.628,0.216
id16206,0.802,0.038,0.160
id25927,0.044,0.010,0.947
id23189,0.294,0.703,0.003
id00406,0.018,0.948,0.034
id01257,0.209,0.557,0.234
id15147,0.998,0.000,0.002
id24692,0.755,0.083,0.161
id02919,0.256,0.699,0.046
id00339,0.215,0.712,0.073
id20981,0.047,0.912,0.041
id00658,0.857,0.023,0.120
id02255,0.121,0.248,0.632
id13282,0.901,0.035,0.063
id13189,0.331,0.250,0.419
id07267,0.999,0.001,0.000
id05272,0.410,0.070,0.520
id22653,0.320,0.471,0.209
id06894,0.361,0.003,0.635
id21657,0.289,0.688,0.023
id00430,0.076,0.526,0.398
id21655,0.129,0.268,0.604
id04764,0.896,0.019,0.085
id08665,0.341,0.031,0.627
id20985,0.087,0.015,0.897
id08095,0.415,0.486,0.098
id12015,0.992,0.007,0.001
id13210,0.298,0.600,0.102
id24937,0.309,0.332,0.359
id03675,0.001,0.996,0.002
id26951,0.847,0.040,0.113
id06104,0.018,0.027,0.955
id20105,0.157,0.825,0.018
id20441,0.008,0.000,0.992
id05660,0.999,0.001,0.001
id04078,0.060,0.060,0.880
id26101,0.058,0.015,0.927
id10144,0.002,0.998,0.000
id15096,0.061,0.001,0.938
id11903,0.392,0.391,0.217
id24093,0.004,0.023,0.973
id06388,0.336,0.124,0.540
id01203,0.831,0.054,0.115
id18448,0.938,0.004,0.058
id10382,0.545,0.265,0.190
id25109,0.153,0.101,0.746
id15526,0.161,0.011,0.829
id09411,0.972,0.009,0.020
id03937,0.039,0.020,0.940
id09740,0.069,0.014,0.917
id11584,0.567,0.273,0.159
id06135,0.939,0.009,0.052
id22666,0.911,0.048,0.041
id03104,0.999,0.001,0.000
id21763,0.245,0.475,0.280
id26344,0.040,0.007,0.953
id11819,0.696,0.271,0.033
id20309,0.037,0.956,0.007
id12751,0.749,0.115,0.136
id16205,0.158,0.097,0.744
id07347,0.046,0.049,0.905
id20347,0.056,0.905,0.039
id05696,0.046,0.037,0.917
id04648,0.537,0.321,0.142
id19654,0.484,0.375,0.141
id03991,0.261,0.042,0.698
id05523,0.103,0.248,0.649
id27445,0.995,0.001,0.003
id27516,0.008,0.991,0.000
id13992,0.003,0.000,0.996
id02429,0.008,0.019,0.972
id01682,0.058,0.825,0.116
id20561,0.993,0.003,0.004
id26906,0.990,0.003,0.007
id01724,0.556,0.065,0.379
id25283,0.410,0.088,0.503
id06926,0.849,0.043,0.107
id13887,0.830,0.161,0.010
id07530,0.841,0.157,0.002
id13460,0.990,0.009,0.002
id14695,0.233,0.760,0.007
id08133,0.661,0.039,0.300
id06364,0.244,0.021,0.734
id22368,0.004,0.995,0.001
id04855,0.005,0.922,0.074
id14016,0.213,0.544,0.242
id25801,0.042,0.949,0.010
id16241,0.124,0.017,0.860
id01120,0.881,0.109,0.010
id00058,0.630,0.295,0.075
id24503,0.116,0.316,0.568
id03213,0.052,0.933,0.015
id06040,0.852,0.003,0.145
id26219,0.017,0.687,0.296
id23723,0.030,0.941,0.030
id17565,0.413,0.171,0.416
id02243,0.591,0.316,0.093
id04802,0.971,0.006,0.023
id07148,0.206,0.000,0.793
id16071,0.967,0.030,0.003
id14810,0.438,0.018,0.544
id15386,0.912,0.068,0.020
id14768,0.877,0.100,0.023
id05056,0.987,0.005,0.008
id27065,0.153,0.149,0.698
id27245,0.127,0.421,0.452
id25911,0.803,0.048,0.149
id10581,0.923,0.060,0.016
id21852,0.823,0.034,0.143
id13922,0.392,0.533,0.076
id21904,0.118,0.463,0.418
id25974,0.121,0.000,0.879
id03323,0.066,0.814,0.119
id01385,0.561,0.210,0.229
id20469,0.909,0.040,0.050
id04281,0.157,0.494,0.349
id17752,0.360,0.510,0.129
id27768,0.906,0.051,0.044
id15545,0.014,0.911,0.075
id27853,0.090,0.001,0.909
id10103,0.946,0.003,0.051
id04374,0.000,0.000,1.000
id23102,0.474,0.431,0.095
id15727,0.205,0.020,0.775
id22643,0.235,0.021,0.744
id26174,0.105,0.014,0.882
id16776,0.030,0.969,0.002
id11156,0.943,0.011,0.045
id18288,0.010,0.001,0.989
id21487,0.268,0.236,0.496
id06888,0.246,0.208,0.546
id24094,0.565,0.150,0.284
id21383,0.086,0.569,0.345
id10309,0.116,0.073,0.811
id09189,0.503,0.192,0.305
id26844,0.334,0.037,0.629
id02103,0.574,0.006,0.419
id13699,0.079,0.002,0.919
id05005,0.002,0.001,0.997
id19814,0.894,0.097,0.009
id24703,0.766,0.030,0.204
id04594,0.003,0.001,0.996
id13789,0.909,0.037,0.054
id01938,0.008,0.983,0.009
id24274,0.764,0.046,0.190
id13727,0.981,0.006,0.013
id19335,0.050,0.001,0.950
id21064,0.115,0.008,0.877
id04044,0.008,0.762,0.230
id01696,0.493,0.114,0.393
id05601,0.028,0.097,0.875
id13591,0.895,0.007,0.098
id09164,0.065,0.909,0.026
id16563,0.065,0.059,0.876
id00380,0.538,0.229,0.233
id04612,0.185,0.078,0.736
id17341,0.241,0.032,0.726
id23426,0.061,0.890,0.050
id02177,0.951,0.004,0.045
id24279,0.023,0.006,0.971
id07226,0.899,0.079,0.022
id23305,0.203,0.062,0.735
id00684,0.504,0.057,0.439
id22025,0.001,0.002,0.997
id26143,0.774,0.159,0.067
id12002,0.123,0.165,0.713
id04610,0.658,0.311,0.031
id27224,0.233,0.004,0.763
id10716,0.429,0.469,0.101
id14057,0.753,0.202,0.044
id14982,0.998,0.000,0.002
id00401,0.624,0.064,0.312
id12248,0.978,0.007,0.015
id04641,0.971,0.012,0.016
id01658,0.584,0.007,0.409
id03153,0.136,0.688,0.176
id27961,0.897,0.010,0.092
id15984,0.997,0.002,0.001
id01789,0.948,0.048,0.003
id27264,0.022,0.011,0.967
id05158,0.026,0.086,0.888
id14265,0.534,0.240,0.226
id20696,0.981,0.010,0.009
id01133,0.167,0.083,0.750
id24953,0.591,0.371,0.038
id11298,0.153,0.006,0.841
id20917,0.281,0.508,0.210
id25275,0.082,0.898,0.020
id00850,0.700,0.003,0.296
id23225,0.003,0.997,0.000
id15602,0.211,0.154,0.635
id12160,0.112,0.075,0.813
id25388,0.010,0.988,0.001
id13837,0.125,0.873,0.003
id06804,0.055,0.090,0.856
id19978,0.521,0.335,0.144
id27563,0.005,0.007,0.988
id23762,0.759,0.196,0.045
id22734,0.024,0.907,0.070
id09094,0.265,0.391,0.344
id27270,0.029,0.875,0.095
id05043,0.325,0.572,0.103
id15290,0.121,0.872,0.008
id26333,0.955,0.043,0.002
id26111,0.674,0.311,0.016
id23029,0.014,0.002,0.983
id11837,0.919,0.015,0.066
id03497,0.739,0.010,0.251
id19290,0.550,0.382,0.068
id08008,0.996,0.002,0.001
id24949,0.082,0.831,0.087
id25023,0.005,0.001,0.994
id02205,0.028,0.590,0.382
id11041,0.995,0.001,0.004
id14395,0.002,0.894,0.104
id01130,0.684,0.214,0.102
id21066,0.725,0.061,0.213
id17774,0.979,0.020,0.000
id24519,0.035,0.021,0.944
id08460,0.835,0.061,0.103
id19897,0.012,0.988,0.000
id19028,0.908,0.066,0.027
id01850,0.999,0.000,0.000
id22472,0.243,0.757,0.000
id10709,0.075,0.436,0.489
id17260,0.130,0.266,0.604
id22262,0.982,0.009,0.009
id00115,0.971,0.008,0.021
id17483,0.004,0.002,0.994
id10763,0.725,0.127,0.148
id18014,0.088,0.893,0.019
id20414,0.123,0.006,0.870
id14244,0.985,0.015,0.000
id24952,0.935,0.010,0.055
id08217,0.225,0.099,0.676
id01578,0.000,0.001,0.999
id00641,0.897,0.038,0.064
id24982,0.956,0.019,0.025
id11192,0.984,0.015,0.001
id13759,0.186,0.044,0.769
id26752,0.938,0.055,0.007
id06820,0.968,0.006,0.026
id27298,0.741,0.213,0.046
id20735,0.047,0.003,0.950
id08390,0.319,0.658,0.022
id18571,0.091,0.003,0.907
id05804,0.116,0.808,0.077
id11867,0.044,0.043,0.913
id10286,0.715,0.005,0.281
id22020,0.976,0.015,0.009
id25835,0.026,0.000,0.973
id06583,0.818,0.134,0.048
id21403,0.087,0.905,0.007
id26730,0.980,0.009,0.012
id06873,0.885,0.092,0.022
id03552,0.946,0.023,0.030
id05607,0.321,0.064,0.614
id26395,0.069,0.004,0.927
id02844,0.830,0.045,0.125
id19710,0.032,0.901,0.067
id17076,0.989,0.005,0.006
id14070,0.982,0.008,0.010
id17106,0.783,0.054,0.164
id24689,0.993,0.002,0.004
id03718,0.503,0.061,0.436
id03957,0.759,0.138,0.103
id18995,0.353,0.646,0.001
id11668,0.747,0.014,0.239
id15721,0.952,0.009,0.038
id10379,0.032,0.467,0.502
id15009,0.845,0.027,0.127
id11339,0.248,0.636,0.116
id18532,0.068,0.929,0.003
id16469,0.557,0.043,0.400
id22464,0.185,0.806,0.009
id06314,0.051,0.001,0.948
id27085,0.975,0.001,0.023
id14452,0.991,0.003,0.006
id14939,0.745,0.158,0.096
id20094,0.686,0.071,0.243
id23077,0.929,0.028,0.043
id17527,0.916,0.080,0.004
id14895,0.925,0.060,0.015
id22577,0.007,0.003,0.990
id16111,0.111,0.774,0.115
id21649,0.082,0.089,0.829
id22954,0.706,0.143,0.151
id12624,0.064,0.024,0.912
id05737,1.000,0.000,0.000
id23937,0.041,0.003,0.955
id06620,0.152,0.095,0.753
id18650,0.110,0.020,0.870
id09656,0.864,0.007,0.129
id10285,0.836,0.154,0.010
id05729,0.005,0.171,0.823
id00102,0.077,0.061,0.862
id26276,0.012,0.199,0.789
id12620,0.849,0.082,0.069
id17949,0.985,0.011,0.003
id15708,0.032,0.966,0.002
id18300,0.279,0.000,0.721
id04039,0.529,0.339,0.132
id12158,0.941,0.026,0.033
id23197,0.022,0.922,0.055
id25384,0.847,0.116,0.037
id09070,0.097,0.043,0.861
id27734,0.810,0.010,0.180
id27332,0.048,0.467,0.486
id00973,0.648,0.061,0.291
id26625,0.215,0.604,0.181
id24578,0.331,0.578,0.091
id05423,0.086,0.878,0.037
id19124,0.016,0.944,0.040
id00946,0.806,0.155,0.039
id19229,0.544,0.422,0.034
id05311,0.428,0.356,0.216
id03289,0.296,0.701,0.003
id17758,0.000,0.939,0.061
id24336,0.044,0.945,0.010
id00603,0.007,0.015,0.978
id26467,0.216,0.168,0.617
id27835,0.357,0.057,0.586
id06861,0.130,0.040,0.831
id23847,0.076,0.011,0.913
id06174,0.776,0.179,0.045
id10968,0.999,0.001,0.000
id10881,0.925,0.028,0.047
id03204,0.019,0.975,0.005
id21921,0.779,0.203,0.018
id06539,0.968,0.012,0.020
id08880,0.216,0.327,0.457
id14725,0.179,0.002,0.819
id26107,0.276,0.053,0.671
id07874,0.273,0.681,0.046
id23638,0.962,0.008,0.030
id13498,0.136,0.182,0.682
id18940,0.054,0.036,0.910
id02120,0.987,0.005,0.008
id26663,0.652,0.278,0.071
id20127,0.008,0.024,0.967
id27922,0.517,0.075,0.408
id15106,0.641,0.308,0.051
id22158,0.079,0.041,0.880
id17029,0.208,0.787,0.005
id02554,0.709,0.024,0.267
id18454,0.040,0.597,0.363
id09016,0.131,0.009,0.859
id02307,0.929,0.050,0.022
id01650,0.021,0.001,0.978
id01254,0.038,0.947,0.015
id12921,0.092,0.036,0.872
id05721,0.479,0.063,0.458
id05798,0.435,0.223,0.343
id04417,0.137,0.015,0.848
id19620,0.890,0.032,0.078
id22680,0.117,0.883,0.001
id21992,0.380,0.048,0.572
id22823,0.134,0.863,0.003
id12750,0.332,0.033,0.635
id23220,0.070,0.104,0.826
id11851,0.498,0.293,0.208
id27438,0.691,0.055,0.254
id00797,0.444,0.030,0.526
id08593,0.940,0.002,0.057
id01042,0.103,0.170,0.727
id19898,0.898,0.083,0.019
id24615,0.081,0.042,0.877
id18594,0.023,0.066,0.911
id08534,0.051,0.193,0.756
id03889,0.780,0.192,0.028
id04873,0.999,0.000,0.000
id08264,0.967,0.017,0.016
id10187,0.401,0.036,0.563
id14278,0.354,0.025,0.621
id22528,0.002,0.984,0.014
id07416,0.281,0.564,0.155
id02857,0.380,0.200,0.420
id03875,0.004,0.984,0.011
id24437,0.097,0.723,0.180
id24940,0.237,0.707,0.056
id15070,0.145,0.075,0.780
id14891,0.873,0.122,0.005
id02110,0.909,0.007,0.084
id24405,0.472,0.033,0.494
id00373,0.000,0.000,1.000
id12728,0.967,0.000,0.033
id18958,0.889,0.007,0.104
id17443,0.028,0.927,0.045
id03959,0.885,0.108,0.007
id13218,0.208,0.022,0.771
id01980,0.942,0.047,0.011
id10697,0.977,0.001,0.022
id24816,0.517,0.303,0.180
id00088,0.104,0.067,0.829
id13846,0.052,0.945,0.003
id17597,0.932,0.041,0.026
id09947,0.000,0.997,0.002
id12050,0.960,0.029,0.011
id24060,0.000,0.000,1.000
id19942,0.914,0.028,0.058
id06541,0.863,0.127,0.010
id05746,0.994,0.002,0.004
id13577,0.004,0.573,0.423
id11877,0.021,0.913,0.066
id19491,0.829,0.091,0.081
id11352,0.065,0.004,0.930
id12791,0.997,0.000,0.003
id05282,0.162,0.176,0.662
id26833,0.902,0.039,0.059
id00580,0.408,0.043,0.549
id01236,0.020,0.005,0.975
id05455,0.012,0.985,0.003
id00069,0.051,0.871,0.078
id01605,0.881,0.063,0.056
id17737,0.572,0.053,0.374
id11315,0.057,0.238,0.705
id24044,0.634,0.152,0.215
id18677,0.824,0.018,0.157
id17678,0.842,0.130,0.028
id21528,0.997,0.001,0.002
id21985,0.266,0.500,0.234
